,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
1980,601100,恒立液压,-0.1246,-0.0128,-1.1725,-0.0384,-5.7065
1981,600006,东风汽车,-0.1248,-0.0228,,-0.0351,-3.9617
1982,300317,珈伟股份,-0.1251,-0.0091,-0.8685,-0.0183,-2.657
1983,600765,中航重机,-0.1251,-0.0113,-3.4939999999999998,-0.0159,-2.0287
1984,300163,先锋新材,-0.1253,-0.0187,,-0.0499,-5.2963
1985,002680,长生生物,-0.1257,-0.0069,-0.312,-0.0653,-6.9996
1986,601989,中国重工,-0.1258,-0.006999999999999999,-6.1976,-0.0101,-1.4121
1987,600379,宝光股份,-0.1267,-0.0269,-3.0142,-0.0862,-9.6094
1988,300128,锦富技术,-0.1271,-0.0243,-37.8471,-0.0635,-6.5524
1989,603768,常青股份,-0.1272,-0.0271,-1.8092,-0.0807,-8.3404
1990,300417,南华仪器,-0.1274,-0.0116,-0.9126,-0.1348,-13.4827
1991,300260,新莱应材,-0.1274,-0.0181,-6.1414,-0.0513,-5.8252
1992,600630,龙头股份,-0.1281,-0.0435,-5.2325,-0.1342,-13.5374
1993,002532,新界泵业,-0.1284,-0.0192,-0.7431,-0.0684,-7.6062
1994,600898,国美通讯,-0.1285,-0.0236,-39.6425,-0.0293,-6.0269
1995,000793,华闻传媒,-0.1289,-0.0072,-2.5272,-0.0261,-4.7241
1996,603833,欧派家居,-0.1289,-0.0254,-3.3919,-0.0779,-8.408999999999999
1997,601968,宝钢包装,-0.1289,-0.0206,,-0.0321,-3.5946
1998,603861,白云电器,-0.129,-0.012,-1.2984,-0.042,-4.3322
1999,002584,西陇科学,-0.1296,-0.0385,-28.9718,-0.14300000000000002,-15.1075
2000,002018,华信国际,-0.1297,-0.0703,-4.663,-0.1218,-12.2713
2001,002103,广博股份,-0.1297,-0.0218,-2.4655,-0.06,-6.8839
2002,600128,弘业股份,-0.13,-0.0352,,-0.0733,-8.2014
2003,600365,通葡股份,-0.13,-0.049,-5.8305,-0.2255,-23.2826
2004,603979,金诚信,-0.1301,-0.0139,-1.2951,-0.0588,-6.5294
2005,002116,中国海诚,-0.1323,-0.0353,-3.0017,-0.0522,-5.2565
2006,002076,雪莱特,-0.1327,-0.0143,-4.9467,-0.0308,-3.5031
2007,000673,当代东方,-0.133,-0.0056,-1.0744,-0.0237,-2.9601
2008,002092,中泰化学,-0.1331,-0.0175,-1.2572,-0.0268,-4.6409
2009,600582,天地科技,-0.1332,-0.0078,,-0.017,-2.3917
2010,002882,金龙羽,-0.1334,-0.046,-2.2846,-0.1645,-16.5027
2011,600381,青海春天,-0.1337,-0.0072,-0.4194,-0.0864,-27.7454
2012,002184,海得控制,-0.1338,-0.021,,-0.0502,-5.1484
2013,000980,众泰汽车,-0.1339,-0.0177,-2.2880000000000003,-0.0386,-3.9924
2014,300388,国祯环保,-0.1341,-0.0077,-1.8998,-0.0112,-2.4419999999999997
2015,002024,苏宁易购,-0.1345,-0.0362,-101.04299999999999,-0.0783,-8.6117
2016,002130,沃尔核材,-0.1349,-0.0111,-4.7499,-0.0205,-4.3496
2017,600148,长春一东,-0.1351,-0.0267,-1.5455,-0.0491,-6.1925
2018,601567,三星医疗,-0.1352,-0.011000000000000001,-1.2648,-0.0287,-3.8434
2019,000799,酒鬼酒,-0.1356,-0.0105,-0.6913,-0.0544,-5.6188
2020,002421,达实智能,-0.1357,-0.013000000000000001,-1.4981,-0.0362,-3.728
2021,000639,西王食品,-0.136,-0.0306,-1.9476,-0.0544,-10.319
2022,300032,金龙机电,-0.1362,-0.0129,-6.7275,-0.0495,-4.9793
2023,600986,科达股份,-0.1364,-0.0276,-2.0052,-0.0631,-6.4234
2024,002389,南洋科技,-0.1367,-0.0112,-1.5176,-0.0944,-10.498
2025,002534,杭锅股份,-0.1369,-0.0193,-1.339,-0.0323,-4.1725
2026,002419,天虹股份,-0.1373,-0.0463,-2.9282,-0.079,-7.9524
2027,000788,北大医药,-0.1375,-0.0321,-9.1077,-0.0765,-7.6621
2028,002819,东方中科,-0.1379,-0.0358,,-0.2237,-22.4381
2029,603117,万林股份,-0.1379,-0.0031,-0.6852,-0.0063,-0.6329
2030,601168,西部矿业,-0.138,-0.0282,-14.7908,-0.049,-7.5354
2031,300200,高盟新材,-0.138,-0.0225,-4.2388,-0.2268,-25.2606
2032,300326,凯利泰,-0.1383,-0.0087,-0.5603,-0.0374,-4.9596
2033,002399,海普瑞,-0.1384,-0.0049,,-0.013000000000000001,-3.1933
2034,300055,万邦达,-0.1385,-0.0075,-0.5323,-0.0328,-4.4116
2035,000755,*ST三维,-0.1385,-0.016,,-0.0173,-1.8569
2036,600185,格力地产,-0.1387,-0.006,-0.6018,-0.0083,-1.6954
2037,603318,派思股份,-0.1388,-0.0075,-3.7852,-0.0119,-1.4083
2038,002618,丹邦科技,-0.1392,-0.0041,-1.3229,-0.012,-2.0612
2039,000917,电广传媒,-0.1395,-0.0106,-1.339,-0.0223,-4.8876
2040,600559,老白干酒,-0.1396,-0.0305,-2.349,-0.0631,-6.3679
2041,002215,诺普信,-0.1401,-0.0354,-1.0546,-0.0832,-8.9159
2042,300002,神州泰岳,-0.1405,-0.0129,-5.2117,-0.0498,-6.0875
2043,600708,光明地产,-0.1406,-0.0069,-8.9743,-0.0086,-1.1971
2044,600834,申通地铁,-0.1406,-0.0104,-1.0179,-0.0263,-4.0874
2045,002514,宝馨科技,-0.1407,-0.0127,-0.83,-0.0346,-3.6171
2046,002711,欧浦智网,-0.1407,-0.0427,-2.5347,-0.0938,-10.0287
2047,600302,标准股份,-0.141,-0.0166,-1.6824,-0.0782,-8.3273
2048,002097,山河智能,-0.1414,-0.0126,-1.2354,-0.0181,-2.4297
2049,600319,亚星化学,-0.1415,-0.0395,-320.2875,-0.0397,-4.0874
2050,300069,金利华电,-0.1416,-0.0085,-1.1258,-0.0205,-2.0867
2051,601886,江河集团,-0.1416,-0.0159,-4.3854,-0.0232,-2.4702
2052,600502,安徽水利,-0.1416,-0.0163,-7.561,-0.0212,-2.6016
2053,600998,九州通,-0.1417,-0.0621,-14.2019,-0.0906,-9.529
2054,000419,通程控股,-0.1419,-0.0385,-4.1457,-0.0882,-9.2072
2055,000826,启迪桑德,-0.1425,-0.0108,-1.2443,-0.0179,-2.3867
2056,600603,广汇物流,-0.1429,-0.0028,-0.2959,-0.0082,-4.0189
2057,002364,中恒电气,-0.1433,-0.0086,-0.8165,-0.1116,-11.8066
2058,601390,中国中铁,-0.1436,-0.0254,-6.8473,-0.032,-3.8314
2059,600310,桂东电力,-0.1438,-0.0223,,-0.0298,-9.1365
2060,600500,中化国际,-0.1439,-0.0354,-4.0435,-0.0574,-8.2792
2061,300514,友讯达,-0.1441,-0.0262,-1.3778,-0.055,-5.683
2062,000609,绵石投资,-0.1441,-0.0145,-0.6723,-0.0606,-6.2318
2063,002159,三特索道,-0.1441,-0.0051,,-0.0076,-1.4775
2064,000801,四川九洲,-0.1449,-0.0202,,-0.0394,-4.1992
2065,600860,*ST京城,-0.1449,-0.0212,,-0.0434,-5.1189
2066,600976,健民集团,-0.1451,-0.0466,-4.649,-0.1111,-11.3868
2067,300139,晓程科技,-0.1451,-0.0074,-1.5686,-0.1281,-16.4087
2068,002600,江粉磁材,-0.1455,-0.0384,-8.6636,-0.066,-7.4216
2069,300626,华瑞股份,-0.1455,-0.0232,-5.0097,-0.0417,-4.43
2070,600180,瑞茂通,-0.1457,-0.0445,-2.8514,-0.0623,-9.7219
2071,000538,云南白药,-0.1459,-0.0341,-1.2006,-0.099,-12.8635
2072,600678,四川金顶,-0.1461,-0.0102,,-0.0101,-6.7765
2073,600459,贵研铂业,-0.1466,-0.1311,-19.2408,-0.2425,-27.8789
2074,002121,科陆电子,-0.147,-0.0073,-2.4929,-0.0108,-1.8430000000000002
2075,300008,天海防务,-0.1475,-0.0112,-1.1699,-0.0469,-4.7457
2076,002721,金一文化,-0.14800000000000002,-0.0373,-10.2356,-0.0501,-6.4798
2077,300336,新文化,-0.1485,-0.009000000000000001,-0.6767,-0.0214,-7.0128
2078,300534,陇神戎发,-0.1486,-0.0111,-1.1231,-0.1389,-19.1499
2079,002385,大北农,-0.1486,-0.0379,-2.7265,-0.106,-12.1598
2080,600665,天地源,-0.1489,-0.0076,-18.1994,-0.009000000000000001,-1.8844
2081,600871,石化油服,-0.1489,-0.0185,,-0.0206,-2.0938
2082,300538,同益股份,-0.1495,-0.0608,-5.8369,-0.2402,-24.0248
2083,600713,南京医药,-0.1495,-0.0664,-13.4784,-0.084,-8.545
2084,601058,赛轮金宇,-0.1497,-0.0344,,-0.0513,-6.1237
2085,002812,创新股份,-0.1501,-0.0195,-1.6105,-0.1364,-13.8767
2086,600248,延长化建,-0.1501,-0.0148,-4.9902,-0.0239,-2.3892
2087,300294,博雅生物,-0.1503,-0.0121,-0.4876,-0.0586,-12.6608
2088,600567,山鹰纸业,-0.1503,-0.0237,-1.1666,-0.0405,-5.1706
2089,002426,胜利精密,-0.1505,-0.0311,-3.5132,-0.0664,-9.1847
2090,300280,南通锻压,-0.1506,-0.0104,-2.3217,-0.0497,-5.2759
2091,603515,欧普照明,-0.1509,-0.0356,-3.7279,-0.0954,-9.597000000000001
2092,300104,乐视网,-0.1511,-0.0221,,-0.0395,-6.3735
2093,002013,中航机电,-0.1513,-0.0125,-45.5294,-0.0224,-2.7706
2094,002811,亚泰国际,-0.1518,-0.0238,-3.4013,-0.0499,-5.0911
2095,600166,福田汽车,-0.1529,-0.0288,-23.4253,-0.043,-4.8304
2096,300676,华大基因,-0.1531,-0.0143,-0.6124,-0.0819,-8.6839
2097,600644,乐山电力,-0.1536,-0.0297,-2.2891,-0.0652,-9.5839
2098,002365,永安药业,-0.1539,-0.0195,-1.0423,-0.1355,-14.8732
2099,600152,维科精华,-0.1541,-0.016,,-0.0374,-4.7698
2100,603598,引力传媒,-0.1542,-0.0978,-7.4985,-0.2684,-26.8368
2101,000090,天健集团,-0.1543,-0.0137,-1.0955,-0.0204,-2.951
2102,600875,东方电气,-0.1545,-0.0103,-4.8978,-0.013999999999999999,-1.485
2103,600232,金鹰股份,-0.1548,-0.0191,-7.2228,-0.0716,-7.2441
2104,600531,豫光金铅,-0.1549,-0.0505,-11.8749,-0.0697,-7.9079999999999995
2105,603496,恒为科技,-0.1556,-0.031,-0.6439,-0.1326,-13.5379
2106,300360,炬华科技,-0.1557,-0.0209,-0.7898,-0.0903,-9.0369
2107,000682,东方电子,-0.1559,-0.0152,-2.6489,-0.0493,-5.2809
2108,603887,城地股份,-0.1565,-0.0274,-1.7399,-0.098,-10.0953
2109,300656,民德电子,-0.1569,-0.0217,-0.5425,-0.3003,-32.6816
2110,600469,风神股份,-0.157,-0.0377,,-0.0531,-6.1944
2111,600633,浙数文化,-0.1573,-0.0117,-0.0811,-0.5699,-61.4515
2112,000695,滨海能源,-0.1574,-0.0384,,-0.0544,-7.0596
2113,002146,荣盛发展,-0.1579,-0.0051,-1.5426,-0.0062,-0.8522
2114,600614,鹏起科技,-0.1579,-0.0096,-0.9683,-0.0243,-2.9993
2115,002631,德尔未来,-0.158,-0.0221,-0.9354,-0.106,-10.6891
2116,300218,安利股份,-0.159,-0.0267,-28.3733,-0.0585,-6.5913
2117,601186,中国铁建,-0.159,-0.0253,-6.5274,-0.0314,-3.9595
2118,002172,澳洋科技,-0.1591,-0.0433,-3.3405,-0.0623,-6.461
2119,002512,达华智能,-0.1594,-0.0144,,-0.0265,-3.5599
2120,002494,华斯股份,-0.1595,-0.0081,-2.2132,-0.0429,-15.7392
2121,300072,三聚环保,-0.16,-0.0455,-1.9861,-0.0717,-9.6973
2122,002183,怡亚通,-0.1607,-0.0564,-13.9608,-0.0692,-7.6541
2123,002283,天润曲轴,-0.1608,-0.0159,-1.4052,-0.0541,-5.5002
2124,000509,华塑控股,-0.161,-0.0414,,-0.0438,-4.7461
2125,600510,黑牡丹,-0.1614,-0.0138,-2.9495,-0.0239,-4.4207
2126,601313,江南嘉捷,-0.1615,-0.0294,-4.8359,-0.0887,-8.8898
2127,002852,道道全,-0.1619,-0.0459,-2.068,-0.2029,-24.5583
2128,002042,华孚时尚,-0.1621,-0.0269,-2.1336,-0.0514,-5.5368
2129,300337,银邦股份,-0.1622,-0.0268,-3.1656,-0.0664,-7.5738
2130,002482,广田集团,-0.1623,-0.0202,-6.5947,-0.0349,-4.1523
2131,600389,江山股份,-0.1632,-0.0451,-3.7718,-0.0796,-8.5904
2132,600355,精伦电子,-0.1644,-0.0224,,-0.0737,-7.7963
2133,000877,天山股份,-0.1647,-0.005,,-0.0078,-1.0373
2134,002789,建艺集团,-0.1648,-0.0347,-4.2655,-0.0514,-5.1364
2135,600704,物产中大,-0.1649,-0.102,-17.8957,-0.1387,-14.8805
2136,002131,利欧股份,-0.165,-0.0305,-2.2512,-0.0932,-10.7923
2137,000566,海南海药,-0.1651,-0.0065,-1.0528,-0.0146,-1.8577
2138,601800,中国交建,-0.1657,-0.0168,-4.3341,-0.022000000000000002,-3.2903
2139,600820,隧道股份,-0.1661,-0.0142,-2.4466,-0.0204,-2.7043
2140,000650,仁和药业,-0.1672,-0.0362,-1.4544,-0.2622,-26.9539
2141,002664,长鹰信质,-0.1674,-0.0321,-1.48,-0.0998,-10.0165
2142,300122,智飞生物,-0.1675,-0.0101,-0.4506,-0.2234,-76.0362
2143,300082,奥克股份,-0.1676,-0.0323,-6.7642,-0.0702,-9.2424
2144,002007,华兰生物,-0.1677,-0.0184,-0.3615,-0.4029,-40.2876
2145,601311,骆驼股份,-0.1678,-0.0303,-2.4144,-0.0851,-17.962
2146,603030,全筑股份,-0.168,-0.0193,-5.3559,-0.0304,-3.1269
2147,600869,智慧能源,-0.1684,-0.0321,-30.3622,-0.0535,-7.5385
2148,600192,长城电工,-0.1688,-0.0138,-14.9931,-0.0246,-2.9187
2149,600089,特变电工,-0.1688,-0.0176,-1.7461,-0.0275,-3.7351
2150,601718,际华集团,-0.1693,-0.0378,-3.5498,-0.0828,-16.8019
2151,000629,*ST钒钛,-0.1695,-0.0395,-1.5819,-0.0667,-7.3879
2152,600893,航发动力,-0.1698,-0.0093,,-0.0152,-1.5729
2153,002324,普利特,-0.1698,-0.0425,-2.3211,-0.1079,-13.1138
2154,300018,中元股份,-0.17,-0.0063,-0.9613,-0.1031,-14.0013
2155,300025,华星创业,-0.1703,-0.0158,-5.0680000000000005,-0.0235,-2.7291
2156,600359,新农开发,-0.1712,-0.0277,-29.1508,-0.036000000000000004,-4.9910000000000005
2157,002675,东诚药业,-0.1712,-0.0128,-1.146,-0.0492,-6.8701
2158,601965,中国汽研,-0.1719,-0.0134,-0.8889,-0.0916,-12.9313
2159,300151,昌红科技,-0.1722,-0.0223,-6.1606,-0.1587,-20.7578
2160,300277,海联讯,-0.1726,-0.0076,,-0.0358,-3.7125
2161,300351,永贵电器,-0.1729,-0.0116,-1.5512,-0.1039,-10.6081
2162,601233,桐昆股份,-0.1729,-0.0504,-3.2686,-0.1091,-12.8716
2163,600645,中源协和,-0.1731,-0.0123,-1.0609,-0.0283,-3.0649
2164,300156,神雾环保,-0.1733,-0.0206,-1.1276,-0.0393,-5.841
2165,600273,嘉化能源,-0.1733,-0.0322,-0.9587,-0.0789,-8.9221
2166,002165,红宝丽,-0.1736,-0.037000000000000005,-4.397,-0.1006,-10.3532
2167,601117,中国化学,-0.1737,-0.0217,-4.6686,-0.0334,-3.8432
2168,000558,莱茵体育,-0.1744,-0.044000000000000004,-13.0926,-0.099,-18.7312
2169,600558,大西洋,-0.1749,-0.0307,-4.5165,-0.1249,-13.8545
2170,600405,动力源,-0.1753,-0.0108,,-0.0157,-1.7551
2171,300118,东方日升,-0.1763,-0.0202,-2.9642,-0.0404,-4.9958
2172,300177,中海达,-0.1764,-0.0147,,-0.0797,-8.435
2173,002010,传化智联,-0.1768,-0.0222,-3.0281,-0.0671,-10.6829
2174,002285,世联行,-0.177,-0.0308,-2.4322,-0.0702,-7.019
2175,002785,万里石,-0.177,-0.0262,-5.2099,-0.0632,-6.3952
2176,000708,大冶特钢,-0.1776,-0.0722,-6.3660000000000005,-0.2113,-26.2349
2177,002527,新时达,-0.1778,-0.0236,-5.0168,-0.0593,-6.0489999999999995
2178,000727,华东科技,-0.1778,-0.0068,,-0.015,-5.752000000000001
2179,002572,索菲亚,-0.1783,-0.032,-2.5825,-0.1393,-14.5868
2180,002417,深南股份,-0.1786,-0.0113,-1.9231,-0.0224,-2.2417
2181,000893,东凌国际,-0.1787,-0.0093,,-0.0822,-8.2524
2182,300103,达刚路机,-0.1788,-0.01,-1.7311,-0.0725,-7.5423
2183,603677,奇精机械,-0.179,-0.0415,-2.7404,-0.141,-14.3647
2184,600415,小商品城,-0.1791,-0.0348,-1.2462,-0.0648,-8.1665
2185,000811,冰轮环境,-0.1791,-0.0231,-1.3373,-0.0454,-5.9871
2186,000751,锌业股份,-0.1793,-0.0719,-8.0041,-0.1483,-17.4769
2187,000733,振华科技,-0.1794,-0.0415,-4.4121,-0.0757,-10.0777
2188,600249,两面针,-0.1795,-0.0197,,-0.0509,-6.6236
2189,300647,超频三,-0.1801,-0.0299,-1.4713,-0.0909,-14.0644
2190,000782,美达股份,-0.1804,-0.0605,-4.7348,-0.1153,-14.6076
2191,600229,城市传媒,-0.1812,-0.0272,-1.2864,-0.1015,-10.2969
2192,002759,天际股份,-0.1813,-0.0127,-0.5687,-0.2138,-21.4233
2193,600487,亨通光电,-0.1814,-0.0394,-2.5456,-0.0593,-7.3819
2194,000758,中色股份,-0.1817,-0.032,-5.1825,-0.0446,-5.0706
2195,600480,凌云股份,-0.1821,-0.0464,-3.0309,-0.0851,-8.8985
2196,600528,中铁工业,-0.1823,-0.0209,-2.2201,-0.0389,-3.9767
2197,600348,阳泉煤业,-0.1827,-0.0336,-3.108,-0.0519,-6.4357
2198,000544,中原环保,-0.1831,-0.0065,-0.7008,-0.0477,-15.4621
2199,300065,海兰信,-0.1834,-0.0138,-0.9604,-0.0699,-8.9181
2200,002526,山东矿机,-0.1837,-0.0167,,-0.0524,-5.336
2201,002248,*ST东数,-0.1839,-0.0021,,-0.0031,-0.3327
2202,300607,拓斯达,-0.184,-0.0284,-1.1868,-0.1099,-11.8904
2203,603663,三祥新材,-0.184,-0.0325,-1.5839,-0.2874,-32.2042
2204,600366,宁波韵升,-0.1841,-0.012,-0.8545,-0.06,-7.8412
2205,600418,江淮汽车,-0.1842,-0.0488,-9.8239,-0.0702,-7.9632
2206,002753,永东股份,-0.1843,-0.0599,-1.8154,-0.3104,-33.1551
2207,002835,同为股份,-0.1845,-0.0246,-2.0547,-0.158,-22.4284
2208,300478,杭州高新,-0.1847,-0.0291,-8.4055,-0.1936,-19.357
2209,002149,西部材料,-0.185,-0.0169,,-0.0383,-4.5116
2210,300120,经纬电材,-0.1851,-0.0323,-4.1355,-0.2284,-28.794
2211,300616,尚品宅配,-0.1857,-0.0441,,-0.1251,-12.5155
2212,600191,华资实业,-0.1864,-0.0043,-1.2819999999999998,-0.0293,-5.4837
2213,600648,外高桥,-0.1888,-0.0093,-2.6346,-0.0141,-2.0945
2214,601669,中国电建,-0.1889,-0.0194,-5.1978,-0.0235,-3.8797
2215,600135,乐凯胶片,-0.1894,-0.0415,-3.1063,-0.2187,-22.3324
2216,002562,兄弟科技,-0.1897,-0.0227,-0.8274,-0.0969,-10.6636
2217,002481,双塔食品,-0.1899,-0.0183,-2.6207,-0.0507,-5.1303
2218,002094,青岛金王,-0.1902,-0.0429,-5.0355,-0.1067,-12.7586
2219,002228,合兴包装,-0.1905,-0.0568,-5.5794,-0.1044,-12.2248
2220,000678,襄阳轴承,-0.1912,-0.0273,-18.0711,-0.0527,-6.5196
2221,600206,有研新材,-0.1912,-0.0537,-17.44,-0.5232,-82.4568
2222,002093,国脉科技,-0.1923,-0.0119,-1.1821,-0.0339,-4.711
2223,600070,浙江富润,-0.1923,-0.02,-1.1426,-0.071,-9.0237
2224,300007,汉威科技,-0.1923,-0.0188,-2.5191,-0.0375,-5.7829999999999995
2225,002140,东华科技,-0.1929,-0.0099,-2.8624,-0.0152,-1.5226
2226,300415,伊之密,-0.1933,-0.0411,-1.5045,-0.0777,-9.033999999999999
2227,002349,精华制药,-0.1934,-0.0223,-1.5373,-0.2571,-27.5379
2228,000066,中国长城,-0.1937,-0.0327,-2.5504,-0.0672,-10.7546
2229,002198,嘉应制药,-0.1944,-0.013999999999999999,-1.9461,-0.1628,-25.8801
2230,002474,榕基软件,-0.1945,-0.0129,-2.741,-0.0373,-4.3567
2231,603358,华达科技,-0.1945,-0.0316,-1.4546,-0.1052,-10.5814
2232,300578,会畅通讯,-0.1946,-0.0371,-2.4288,-0.3541,-41.6227
2233,603116,红蜻蜓,-0.1952,-0.0372,-1.7968,-0.1675,-16.7785
2234,603037,凯众股份,-0.1954,-0.0286,-0.6519,-0.3822,-38.22
2235,600520,文一科技,-0.1955,-0.0165,,-0.0411,-4.2679
2236,600458,时代新材,-0.1956,-0.0366,-25.1551,-0.0582,-9.1578
2237,002589,瑞康医药,-0.1965,-0.0536,-2.6418,-0.0955,-9.5455
2238,300079,数码科技,-0.1966,-0.0125,-1.0047,-0.0999,-10.4075
2239,002841,视源股份,-0.1972,-0.0926,-2.8426,-0.2324,-24.1596
2240,600865,百大集团,-0.1972,-0.0268,-3.6065,-0.1842,-31.569000000000003
2241,300278,华昌达,-0.1973,-0.0326,-4.1435,-0.0489,-6.0831
2242,000019,深深宝A,-0.1974,-0.01,,-0.0848,-9.3787
2243,600218,全柴动力,-0.1979,-0.0494,-4.7396,-0.1027,-10.5455
2244,000403,ST生化,-0.1981,-0.0209,-1.4176,-0.0378,-4.1426
2245,000599,青岛双星,-0.1983,-0.0267,-9.0456,-0.0403,-5.5068
2246,600392,盛和资源,-0.1985,-0.0213,-6.1776,-0.0499,-7.0515
2247,000632,三木集团,-0.1986,-0.0194,-64.0349,-0.0236,-3.2694
2248,002160,常铝股份,-0.1986,-0.0282,-7.7799,-0.06,-6.3067
2249,300244,迪安诊断,-0.19899999999999998,-0.036000000000000004,-2.5891,-0.0639,-12.5692
2250,300068,南都电源,-0.1991,-0.0405,-2.9765,-0.1357,-17.2194
2251,000951,中国重汽,-0.1996,-0.0579,-7.1505,-0.0751,-7.5847
2252,600857,宁波中百,-0.2,-0.065,-5.0655,-0.3423,-35.2925
2253,600103,青山纸业,-0.2007,-0.0255,-4.3349,-0.0868,-9.9919
2254,300243,瑞丰高材,-0.2007,-0.0543,-10.7212,-0.1147,-11.7606
2255,300397,天和防务,-0.2008,-0.013999999999999999,-1.6089,-0.0552,-5.7353
2256,300184,力源信息,-0.201,-0.0303,-4.706,-0.0807,-8.1135
2257,002779,中坚科技,-0.2011,-0.0341,-3.1016,-0.1964,-19.6999
2258,603520,司太立,-0.2024,-0.0203,-1.3941,-0.0362,-6.6116
2259,000978,桂林旅游,-0.2026,-0.0093,,-0.0223,-7.4515
2260,002401,中远海科,-0.2026,-0.0253,-1.9017,-0.0605,-6.2735
2261,002542,中化岩土,-0.2027,-0.015,-2.1735,-0.037000000000000005,-3.7869
2262,300680,隆盛科技,-0.2028,-0.03,-1.5729,-0.0753,-8.4233
2263,002055,得润电子,-0.2035,-0.035,-10.1264,-0.0473,-5.7144
2264,002195,二三四五,-0.2037,-0.0111,-0.4083,-0.0974,-11.4613
2265,300314,戴维医疗,-0.204,-0.0185,-0.7712,-0.2235,-23.094
2266,002247,帝龙文化,-0.2047,-0.0198,-1.2776,-0.2223,-22.7797
2267,603039,泛微网络,-0.2048,-0.0232,-1.9689,-0.0551,-5.5055
2268,600057,象屿股份,-0.2052,-0.1612,-42.7082,-0.2096,-21.893
2269,601789,宁波建工,-0.2054,-0.0537,-12.2155,-0.0676,-6.9801
2270,300399,京天利,-0.2057,-0.0365,-1.7248,-0.3216,-49.9397
2271,300231,银信科技,-0.2058,-0.0338,-1.9666,-0.0844,-10.7039
2272,603077,和邦生物,-0.2058,-0.0147,-1.1138,-0.0939,-15.8284
2273,600714,金瑞矿业,-0.2061,-0.0027,-0.1925,-0.0155,-1.7139
2274,600478,科力远,-0.2061,-0.0157,,-0.0283,-5.6825
2275,601177,杭齿前进,-0.2064,-0.0211,-16.0295,-0.0389,-5.4656
2276,000969,安泰科技,-0.2079,-0.0213,-58.0747,-0.054000000000000006,-6.9051
2277,603226,菲林格尔,-0.2079,-0.0506,-3.6948,-0.1252,-14.5898
2278,000605,渤海股份,-0.2086,-0.0116,-4.8746,-0.0231,-3.3558
2279,300598,诚迈科技,-0.2097,-0.0464,-11.1666,-0.2641,-39.9776
2280,002793,东音股份,-0.2098,-0.0432,-1.6169,-0.1994,-20.2133
2281,002461,珠江啤酒,-0.2103,-0.0132,-10.0763,-0.0511,-9.0623
2282,603806,福斯特,-0.2112,-0.0377,-2.1077,-0.3191,-32.7034
2283,603357,设计总院,-0.2114,-0.0398,-0.8969,-0.0889,-9.2672
2284,600143,金发科技,-0.2124,-0.0501,-8.9745,-0.0881,-12.817
2285,002089,新海宜,-0.2133,-0.0114,-3.2746,-0.0191,-2.667
2286,002219,恒康医疗,-0.2136,-0.0163,-1.49,-0.0487,-5.1354
2287,603038,华立股份,-0.2142,-0.0215,-2.9894,-0.1287,-16.5561
2288,002640,跨境通,-0.2143,-0.0835,-3.4723,-0.2393,-32.9368
2289,300358,楚天科技,-0.2147,-0.0182,-2.0844,-0.0428,-4.718
2290,600535,天士力,-0.2148,-0.04,-2.2286,-0.0762,-8.3293
2291,300505,川金诺,-0.2153,-0.045,-4.671,-0.2164,-37.3195
2292,002113,天润数娱,-0.2157,-0.0082,-1.7507,-0.0534,-5.399
2293,000078,海王生物,-0.2167,-0.0519,-7.1892,-0.0793,-8.0439
2294,603086,先达股份,-0.2169,-0.0645,-2.4775,-0.2765,-29.9957
2295,002284,亚太股份,-0.217,-0.0427,-4.8999,-0.0903,-9.5796
2296,600822,上海物贸,-0.2171,-0.1779,-25.3272,-0.2557,-28.0833
2297,300662,科锐国际,-0.2171,-0.1032,-3.9039,-0.3058,-33.8648
2298,002845,同兴达,-0.2172,-0.0849,-4.2372,-0.1347,-13.5143
2299,002348,高乐股份,-0.2173,-0.0203,-2.9895,-0.3949,-47.108000000000004
2300,300378,鼎捷软件,-0.2174,-0.0295,,-0.0887,-8.9114
2301,000619,海螺型材,-0.2175,-0.0314,,-0.0985,-10.4603
2302,000810,创维数字,-0.2176,-0.0547,-9.9823,-0.0946,-10.255
2303,600496,精工钢构,-0.2179,-0.0296,-13.543,-0.0476,-5.5573
2304,603015,弘讯科技,-0.2179,-0.027000000000000003,-1.7178,-0.1432,-15.2145
2305,002057,中钢天源,-0.218,-0.034,-2.5558,-0.1798,-26.6206
2306,002760,凤形股份,-0.2186,-0.0201,,-0.0443,-9.7259
2307,300517,海波重科,-0.2186,-0.0139,-2.5274,-0.0422,-4.2642
2308,600884,杉杉股份,-0.21899999999999997,-0.0219,-3.2392,-0.0522,-7.5568
2309,601002,晋亿实业,-0.2204,-0.0274,-3.7263,-0.0692,-12.5665
2310,600525,长园集团,-0.2208,-0.0168,-5.8104,-0.0339,-4.9389
2311,002025,航天电器,-0.2213,-0.0347,-1.7469999999999999,-0.1097,-12.8088
2312,000839,中信国安,-0.2216,-0.0165,-4.1508,-0.0304,-4.5281
2313,600470,六国化工,-0.2216,-0.0336,,-0.0498,-5.5816
2314,002607,亚夏汽车,-0.2217,-0.0734,-12.6897,-0.1349,-14.4946
2315,300461,田中精机,-0.2217,-0.0205,-1.3916,-0.033,-4.001
2316,603020,爱普股份,-0.2222,-0.0612,-3.236,-0.7428,-75.3384
2317,600757,长江传媒,-0.2228,-0.063,-4.4739,-0.1583,-16.4966
